99
0	4.671186e-01	3.433479e-01	2.883732e+00
1	6.211408e-01	5.152265e-01	2.221299e+00
2	7.505495e-01	4.979310e-01	2.869077e+00
3	5.324973e-01	4.928595e-01	1.722032e+00
4	5.559876e-01	4.776049e-01	2.555447e+00
5	5.365620e-01	4.915230e-01	2.275037e+00
6	5.230071e-01	5.100818e-01	1.736688e+00
7	7.598009e-01	4.582072e-01	1.471910e+00
8	6.047265e-01	4.456777e-01	2.628725e+00
9	5.382710e-01	5.110575e-01	2.330728e+00
10	5.700197e-01	4.763708e-01	2.942355e+00
11	5.303603e-01	4.591416e-01	1.938935e+00
12	4.630838e-01	5.015762e-01	2.337567e+00
13	6.314413e-01	1.113812e-01	1.320469e+00
14	7.647861e-01	5.527864e-01	1.690767e+00
15	6.910434e-01	6.271452e-01	1.033219e+00
16	5.990626e-01	6.604515e-01	2.680508e+00
17	6.981012e-01	4.189296e-01	2.798730e+00
18	6.993898e-01	4.322364e-01	1.377137e+00
19	6.557294e-01	1.399163e-01	1.850024e+00
20	7.099597e-01	4.486889e-01	2.544700e+00
21	5.605373e-01	7.169404e-01	1.490474e+00
22	4.955684e-01	7.656922e-01	2.564240e+00
23	4.504295e-01	3.778164e-01	2.433317e+00
24	2.941146e-01	7.212075e-01	1.233512e+00
25	6.230096e-01	4.331742e-01	1.564729e+00
26	5.217085e-01	4.702483e-01	2.805569e+00
27	3.005436e-01	3.735829e-01	1.424035e+00
28	5.852796e-01	4.544583e-01	2.339521e+00
29	4.797887e-01	7.274518e-01	2.250611e+00
30	5.414510e-01	4.914405e-01	1.412311e+00
31	4.154106e-01	4.673235e-01	1.602833e+00
32	5.603812e-01	6.733275e-01	1.538349e+00
33	6.101500e-01	5.063861e-01	2.641426e+00
34	6.497028e-01	3.961637e-01	1.921348e+00
35	5.773389e-01	4.744376e-01	1.847093e+00
36	6.166993e-01	7.307169e-01	1.615535e+00
37	5.571275e-01	4.808973e-01	1.745481e+00
38	5.855488e-01	4.944381e-01	1.298974e+00
39	5.917663e-01	4.376930e-01	2.370787e+00
40	5.652580e-01	5.173846e-01	1.942843e+00
41	5.208896e-01	4.143990e-01	1.708354e+00
42	5.222196e-01	7.243676e-01	2.439179e+00
43	4.302440e-01	4.056068e-01	2.889595e+00
44	4.034120e-01	3.909507e-01	2.876893e+00
45	6.016534e-01	3.978049e-01	1.807035e+00
46	5.030981e-01	5.071389e-01	1.423058e+00
47	5.966103e-01	4.515437e-01	1.381045e+00
48	5.691054e-01	6.245336e-01	2.811431e+00
49	5.054971e-01	4.886064e-01	2.876893e+00
50	6.086031e-01	4.212911e-01	1.512946e+00
51	6.975102e-01	5.416051e-01	2.196873e+00
52	4.134371e-01	5.665405e-01	1.059599e+00
53	7.000117e-01	4.267696e-01	2.307279e+00
54	6.720597e-01	4.738098e-01	1.120176e+00
55	5.679216e-01	6.566409e-01	1.891060e+00
56	2.616064e-01	6.886194e-01	1.612604e+00
57	7.670009e-01	6.635527e-01	2.810454e+00
58	5.160211e-01	7.052942e-01	1.730826e+00
59	5.398158e-01	4.247743e-01	1.828530e+00
60	5.393131e-01	3.553042e-01	1.838300e+00
61	6.437158e-01	3.918447e-01	1.896922e+00
62	5.119768e-01	6.618294e-01	2.044455e+00
63	7.956175e-01	3.593324e-01	1.221788e+00
64	4.808113e-01	6.851042e-01	2.300440e+00
65	7.505057e-01	5.066272e-01	2.586712e+00
66	5.319265e-01	4.376741e-01	1.820713e+00
67	5.193469e-01	6.675141e-01	1.940889e+00
68	5.450066e-01	6.848186e-01	1.724963e+00
69	4.943985e-01	4.061644e-01	2.238886e+00
70	5.144205e-01	6.671325e-01	1.924279e+00
71	6.486414e-01	4.894771e-01	2.909135e+00
72	5.350000e-01	3.700624e-01	2.729360e+00
73	5.204514e-01	4.010738e-01	2.587689e+00
74	5.121809e-01	4.508897e-01	2.417684e+00
75	5.951090e-01	4.872246e-01	2.067904e+00
76	5.827583e-01	1.451983e-01	1.049829e+00
77	5.083022e-01	4.145168e-01	2.517342e+00
78	5.182877e-01	4.919591e-01	2.241817e+00
79	1.040820e-01	4.096671e-01	2.950171e+00
80	7.104403e-01	4.998821e-01	2.837811e+00
82	4.761258e-01	3.339216e-01	1.318515e+00
83	5.547116e-01	6.909272e-01	2.538837e+00
84	6.125992e-01	4.873926e-01	2.541768e+00
85	5.343417e-01	3.973357e-01	2.889595e+00
86	1.376360e-02	6.108781e-02	1.907670e+00
87	2.741523e-01	3.347187e-01	1.001954e+00
88	3.273685e-01	4.772183e-01	2.515388e+00
89	1.077689e-01	3.616003e-01	2.096238e+00
90	5.384464e-01	4.120699e-01	1.004885e+00
91	4.772859e-01	4.682666e-01	2.189057e+00
92	4.665778e-01	7.262030e-01	1.127015e+00
93	4.282110e-01	5.095750e-01	2.150953e+00
94	4.337298e-01	5.307705e-01	1.444553e+00
95	3.896330e-01	1.416011e-01	2.911089e+00
96	4.920037e-01	3.938419e-01	1.636053e+00
97	4.856845e-01	3.944976e-01	1.940889e+00
98	4.303239e-01	4.738892e-01	2.559355e+00
99	4.120813e-01	5.378263e-01	2.999023e+00
