1000
0	2.779004e-01	6.416272e-01	1.774792e+00
1	2.605156e-01	7.633706e-01	2.491939e+00
2	2.120056e-01	7.884265e-01	1.108451e+00
3	2.319894e-01	5.177310e-01	1.077186e+00
4	2.518493e-01	7.535806e-01	2.116756e+00
5	2.421339e-01	2.923995e-01	1.499267e+00
6	2.131891e-01	3.444018e-01	2.404006e+00
7	2.547672e-01	7.787580e-01	1.873473e+00
8	2.328969e-01	5.126322e-01	1.307767e+00
9	2.440044e-01	2.923918e-01	2.237909e+00
10	2.437690e-01	2.739411e-01	1.461163e+00
11	2.057763e-01	7.756582e-01	2.308256e+00
12	2.278536e-01	5.138035e-01	2.680508e+00
13	2.788350e-01	6.205890e-01	1.814851e+00
14	2.818611e-01	6.340677e-01	1.118222e+00
15	2.250275e-01	5.216343e-01	2.646312e+00
16	2.375125e-01	2.791874e-01	2.633610e+00
17	2.390521e-01	2.752313e-01	1.736688e+00
18	2.400602e-01	4.673822e-01	2.317049e+00
19	2.386054e-01	2.885503e-01	2.389350e+00
20	2.358816e-01	2.530298e-01	2.555447e+00
21	2.003874e-01	7.833177e-01	2.729360e+00
22	2.350961e-01	2.719092e-01	2.250611e+00
23	2.368059e-01	2.737991e-01	1.907670e+00
24	2.567612e-01	4.249614e-01	2.334636e+00
25	2.142163e-01	2.352585e-01	1.148510e+00
26	2.171738e-01	7.731027e-01	1.086957e+00
27	2.494539e-01	7.663354e-01	2.811431e+00
28	2.150129e-01	7.762050e-01	1.483635e+00
29	2.353942e-01	2.703976e-01	1.693698e+00
30	2.531773e-01	6.517512e-01	1.776746e+00
31	2.308674e-01	2.694954e-01	2.495848e+00
32	2.314689e-01	2.579920e-01	2.477284e+00
33	2.280890e-01	2.718728e-01	1.150464e+00
34	2.360748e-01	2.923149e-01	2.046409e+00
35	2.488104e-01	7.618053e-01	2.228139e+00
36	2.570728e-01	6.517322e-01	2.428432e+00
37	2.552063e-01	6.311670e-01	2.560332e+00
38	2.555004e-01	6.469745e-01	2.558378e+00
39	2.534476e-01	6.600174e-01	1.236444e+00
40	2.312282e-01	2.830145e-01	1.612604e+00
41	2.523858e-01	6.615056e-01	1.686859e+00
42	2.572025e-01	6.480142e-01	2.843674e+00
43	2.559088e-01	6.584059e-01	1.466048e+00
44	2.277301e-01	2.714925e-01	2.123596e+00
45	2.270599e-01	2.620521e-01	1.928188e+00
46	2.376242e-01	4.773656e-01	2.499756e+00
47	2.538752e-01	6.597153e-01	1.308745e+00
48	2.484360e-01	6.315961e-01	1.655594e+00
49	2.178741e-01	2.433464e-01	2.770396e+00
50	2.405728e-01	7.462454e-01	3.000000e+00
51	2.225063e-01	2.746794e-01	1.301905e+00
52	2.363745e-01	7.731153e-01	2.954079e+00
53	2.350549e-01	4.807919e-01	1.104543e+00
54	2.381897e-01	7.669698e-01	1.329262e+00
55	2.496717e-01	6.596784e-01	1.402540e+00
56	2.456760e-01	6.303474e-01	1.727894e+00
57	2.203867e-01	2.656674e-01	2.641426e+00
58	2.619702e-01	6.539096e-01	2.587689e+00
59	2.112546e-01	2.372594e-01	1.896922e+00
60	2.600331e-01	6.437321e-01	2.267220e+00
61	2.336177e-01	4.818375e-01	1.609673e+00
62	2.550138e-01	6.469512e-01	1.248168e+00
63	2.480677e-01	6.279759e-01	2.743039e+00
64	2.484000e-01	6.274751e-01	2.377626e+00
65	2.951166e-01	4.269120e-01	1.604787e+00
66	2.276943e-01	7.814118e-01	1.510015e+00
67	2.160154e-01	2.866042e-01	1.803127e+00
68	2.494347e-01	6.502848e-01	1.768930e+00
69	2.161541e-01	2.869600e-01	2.975574e+00
70	2.417167e-01	6.145796e-01	2.250611e+00
71	2.406186e-01	6.470684e-01	1.040059e+00
72	2.071019e-01	7.600707e-01	2.467513e+00
73	2.524120e-01	7.371735e-01	1.548119e+00
74	2.432665e-01	6.190731e-01	2.789936e+00
75	2.900779e-01	4.355425e-01	2.764533e+00
76	2.121274e-01	2.727834e-01	2.269174e+00
77	2.417498e-01	6.475092e-01	2.823156e+00
78	2.431270e-01	7.570685e-01	2.291646e+00
79	2.814582e-01	4.197009e-01	1.420127e+00
80	2.297715e-01	2.619189e-01	2.076698e+00
81	2.107099e-01	2.752188e-01	1.044944e+00
82	2.830214e-01	4.219215e-01	2.932584e+00
83	2.419694e-01	6.375926e-01	1.049829e+00
84	2.299893e-01	2.577476e-01	2.756717e+00
85	2.577115e-01	5.538007e-01	2.799707e+00
86	2.460691e-01	6.224372e-01	1.401563e+00
87	2.290939e-01	4.711216e-01	1.983879e+00
88	2.370370e-01	7.291183e-01	2.522228e+00
89	2.821180e-01	4.203566e-01	1.922325e+00
90	2.631708e-01	4.268069e-01	1.976063e+00
91	2.245042e-01	2.623755e-01	1.366390e+00
92	2.544209e-01	5.247892e-01	2.059111e+00
93	2.500334e-01	5.315852e-01	2.762579e+00
94	2.468861e-01	2.757144e-01	2.753786e+00
95	2.280281e-01	2.573163e-01	2.019052e+00
96	2.377864e-01	6.430347e-01	2.207621e+00
97	2.020535e-01	2.754818e-01	1.416219e+00
98	2.381363e-01	6.026067e-01	2.912066e+00
99	2.618185e-01	2.633970e-01	2.840743e+00
100	2.463303e-01	7.359503e-01	1.490474e+00
101	2.468550e-01	7.337373e-01	1.674157e+00
102	2.424815e-01	6.367857e-01	2.479238e+00
103	2.692912e-01	4.083695e-01	1.761114e+00
104	2.459296e-01	6.231919e-01	2.190034e+00
105	2.685497e-01	4.064813e-01	1.310699e+00
106	2.461278e-01	5.358532e-01	1.369321e+00
107	2.259420e-01	6.476712e-01	1.411334e+00
108	2.669956e-01	4.396394e-01	1.866634e+00
109	2.487063e-01	5.371386e-01	2.779189e+00
110	2.523978e-01	2.460428e-01	1.355642e+00
111	2.297901e-01	6.508400e-01	2.450904e+00
112	2.424594e-01	7.417376e-01	2.861260e+00
113	2.439538e-01	7.188753e-01	1.702491e+00
114	2.477379e-01	7.277694e-01	1.333170e+00
115	2.223187e-01	6.595021e-01	2.441133e+00
116	2.339399e-01	6.491941e-01	1.181729e+00
117	2.418216e-01	5.438650e-01	2.716659e+00
118	2.441513e-01	7.355162e-01	2.773327e+00
119	2.527146e-01	2.596708e-01	1.661456e+00
120	2.380126e-01	6.254951e-01	1.161212e+00
121	2.389213e-01	6.264549e-01	2.129458e+00
122	2.506645e-01	2.575878e-01	2.650220e+00
123	2.594679e-01	4.191280e-01	2.959941e+00
124	2.249268e-01	6.595561e-01	2.713727e+00
125	2.431500e-01	7.334012e-01	2.137274e+00
126	2.357493e-01	5.526541e-01	1.535418e+00
127	2.227973e-01	6.560389e-01	2.633610e+00
128	2.239011e-01	6.512969e-01	1.453346e+00
129	2.454929e-01	2.790994e-01	1.169028e+00
130	2.269483e-01	6.485048e-01	1.878359e+00
131	2.558682e-01	4.136471e-01	2.611138e+00
132	2.689854e-01	3.086717e-01	2.724475e+00
133	2.431143e-01	7.550847e-01	1.720078e+00
134	2.403187e-01	7.438706e-01	2.804592e+00
135	2.502030e-01	7.472622e-01	1.460186e+00
136	2.462666e-01	5.333035e-01	1.353688e+00
137	2.348828e-01	7.433213e-01	1.496336e+00
138	2.832911e-01	2.260049e-01	2.129458e+00
139	2.407443e-01	2.629634e-01	1.519785e+00
140	3.012597e-01	2.767743e-01	1.193454e+00
141	2.542623e-01	4.102935e-01	1.911578e+00
142	2.207350e-01	6.439959e-01	1.243283e+00
143	2.408683e-01	2.546012e-01	2.126527e+00
144	2.181734e-01	6.448470e-01	1.880313e+00
145	2.310110e-01	7.585983e-01	2.484123e+00
146	2.343712e-01	7.313517e-01	1.904739e+00
147	2.540276e-01	6.684200e-01	1.817782e+00
148	2.592055e-01	2.412260e-01	1.421104e+00
149	2.548321e-01	4.245346e-01	1.125061e+00
150	2.257812e-01	5.289013e-01	1.919394e+00
151	2.169882e-01	6.543488e-01	1.190523e+00
152	2.324701e-01	7.566092e-01	1.173913e+00
153	2.189007e-01	6.461111e-01	2.276014e+00
154	2.331706e-01	7.598579e-01	2.142159e+00
155	2.971125e-01	4.086573e-01	1.145579e+00
